zinc_id,smiles
ZINC000001643306,Cc1c(C)c(C)c(C=O)c(C)c1C
ZINC000019090483,ClCc1cc(C2CCCCC2)no1
ZINC000001599076,C/C=C(C)/C=C/C=C(C)C
ZINC000064633816,C=C(C)[C@@H]1CC[C@H](C)[C@](C)(OO)C1
ZINC000037465648,Cc1ccc([C@@H](O)C(C)(C)C)cc1
ZINC000014489316,Cc1cc2c(cc1O)[nH]c1ccccc12
ZINC000017379610,C[C@@H](O)c1ccccc1-c1ccccc1
ZINC000001577075,Cc1cc(C)c(C)c(C)c1C
ZINC000004206616,CC(C)c1ccc([C@@H](N)C(C)C)cc1
ZINC000065337258,CC(C)(C)c1ccc(F)cc1
ZINC000001693272,Oc1ccccc1C1CCCCC1
ZINC000019093836,C[C@H]1CCC[C@H](NC2CCCC2)C1
ZINC000015923412,Cc1n[nH]cc1-c1ccccc1Cl
ZINC000002140820,CCCCc1ccc(C(=O)Cl)cc1
ZINC000003734875,CCCCCC[C@@H]1CCCCCN1
ZINC000159949600,CC(=O)c1ccc(C2CCC2)cc1
ZINC000001257397,Cc1cccc(-c2ccccc2C=O)c1
ZINC000016947427,c1cc2cc(C3CC3)ccc2[nH]1
ZINC000005290886,CC(C)=CCC/C(C)=C\C#N
ZINC000001529191,CCCCCCCC
ZINC000059429146,CC1(C)CCC(Br)CC1
ZINC000013437584,CCCCc1nc(CCC)cs1
ZINC000034491411,CC[C@H](C)c1ccc(C#N)cc1
ZINC000007262374,CCCNCc1ccc(C(C)C)cc1
ZINC000020592578,CC(C)C(=O)c1cc2ccccc2o1
ZINC000002040188,CC[C@H](C)[C@H](C)C(C)C
ZINC000100075116,C[C@H]1CC[C@@H]2[C@@H](C1)C2(C)C
ZINC000038070618,C[C@@H](N)c1ccccc1-c1ccccc1
ZINC000038646949,CC/C=C\CCOC(=O)C(CC)CC
ZINC000306121663,CC1(C)[C@H]2CC[C@@H](C2)[C@]1(C)N=C=S
ZINC000015205751,CCS[C@@H](C)SSC
ZINC000100751682,CC(C)/N=C(\Cl)c1cccs1
ZINC000014438524,C=CCSC(=O)CCCCC
ZINC000002566242,O=C1CCCCC12CCCCC2
ZINC000088038280,CC(=O)c1cccc2ccsc12
ZINC000019850667,CC(C)(C)c1ccc(S)cc1
ZINC000009915848,COc1ccc([C@H](C)C(C)C)cc1
ZINC000004528568,CC(=O)OC/C=C(/C)CCC=C(C)C
ZINC000039393757,COc1ccc(CC(C)(C)C)cc1
ZINC000104829626,CC1=C[C@H]2[C@H]3C[C@@H](C=C3C)[C@H]2C1
ZINC000034491410,CC[C@@H](C)c1ccc(C#N)cc1
ZINC000001556247,COc1cccc(-c2ccccc2)c1
ZINC000020245785,CCNc1cccc(Cl)c1Cl
ZINC000003870303,C[C@@H]1CCC[C@@]2(C)CCCC[C@]12O
ZINC000001519665,Clc1ccccc1-n1cccc1
ZINC000001693210,C=CCCCCCCCCCO
ZINC000100776193,CC(C)=CCC[C@@H](C)[C@@H]1OC[C@@H](C)O1
ZINC000147002169,Cc1cc2c(cc1Cl)SCCN2
ZINC000001633229,C=CCSSSCC=C
ZINC000059295851,C/C=C/C(C)=C/C=C(C)C
ZINC000036379471,S=c1[nH]cc(-c2ccccc2)o1
ZINC000019869652,CC(C)(C)Sc1ccc(N)cc1
ZINC000057758612,Cc1ccc(CBr)cc1C
ZINC000169746301,C[Si](C)(C)Cc1ccccc1
ZINC000001257821,N#Cc1ccc(-c2ccc(F)cc2)cc1
ZINC000002540330,Cc1cc(F)ccc1C(F)(F)F
ZINC000037685533,Cc1c(N)cccc1CSC(C)C
ZINC000059651141,CCCCC1=CC=CC1
ZINC000019795753,Clc1ccc2c(c1)NCCCC2
ZINC000095884093,CC(C)(N)CC1CCCCCC1
ZINC000100000330,[C-]#[N+]c1ccc(Cl)cc1F
ZINC000034291471,Clc1ccc2[nH]ccc2c1Cl
ZINC000012359480,FC(F)(F)c1cccc2cccnc12
ZINC000005819419,CCC/C=C/c1ccco1
ZINC000006019708,CSCCCCCCCC#N
ZINC000003212908,Cc1ccc(Nc2ccccc2N)cc1
ZINC000095620551,CCCCc1ncsc1CC
ZINC000071251219,CC[C@@H](C)CC(C)C
ZINC000000395697,CC(C)(C)C1CCC(CC(=O)O)CC1
ZINC000001236438,Cc1cccc(-c2ccc(O)cc2)c1
ZINC000000167100,CC(=O)c1cccc(Cl)c1Cl
ZINC000055169539,C1CCC2=C(C1)CCCC2
ZINC000002039891,CCCCCCCC[C@H](C)O
ZINC000001596058,Cc1ccc(SCCCl)cc1
ZINC000002392156,CCC(C)(C)CCBr
ZINC000003734957,Fc1ccccc1[C@H]1CCCCCN1
ZINC000002017479,CCc1cc(C)c(C)cc1C
ZINC000034784905,O=C(OC1CCCC1)OC1CCCC1
ZINC000016978792,COc1ccc(Nc2ccccc2)cc1
ZINC000000167055,CNc1ccc(Cl)cc1Cl
ZINC000006037750,C[C@H]1CC[C@H]2C[C@@H]1SC2(C)C
ZINC000070776745,O[C@H]1CCCC[C@H](c2ccccc2)C1
ZINC000019772221,CCNc1cc(Cl)ccc1Cl
ZINC000100897125,[O]Nc1ccc(-c2ccccc2)cc1
ZINC000036928140,[N-]=[N+]=Nc1ccc(F)c(Cl)c1
ZINC000004255654,Cc1cc(C)cc(N=C=S)c1
ZINC000195771724,C#CC[C@@H](C)O[Si](C)(C)C(C)(C)C
ZINC000038537401,Fc1c(Cl)ccc2cccnc12
ZINC000037180148,C[C@H](NCC1CCC1)c1ccccc1
ZINC000001586816,CCCCOc1ccc(C(C)=O)cc1
ZINC000095619731,CCCCCCC[C@H]1C[C@H](C)OC1=O
ZINC000001733810,c1ccc2c(c1)ccc1cccnc12
ZINC000083822166,C[C@H]1CCC[C@H](CBr)C1
ZINC000002600008,CCc1ccc(CC)c(C)c1
ZINC000000395099,CCCC(=O)c1sccc1C
ZINC000000968250,c1ccc(-c2ccccc2)cc1
ZINC000000164537,O=Cc1cccc(Oc2ccccc2)c1
ZINC000002034451,CC[C@@H]1CCC[C@@H](C)C1
ZINC000063361096,Cc1ccccc1CC(F)(F)F
ZINC000006863403,Oc1ccc(-c2ccsc2)cc1
ZINC000059200469,C[C@@H]1[C@@H]2CC[C@@H](C2)C1(C)C
ZINC000019504442,CCCN[C@@H](CC)c1ccccc1
ZINC000040845040,Cc1ccc2ccnc(Cl)c2c1
ZINC000005969516,Cc1ccc(CNC2CCCC2)s1
ZINC000000134059,C1=CC[C@H](c2nc3ccccc3[nH]2)CC1
ZINC000007065913,COc1ccc(Cl)c(N=C=S)c1
ZINC000100199965,C[C@H]1CC[C@@H](C)C[C@@H]1C
ZINC000002039355,Cc1cc(C)c(Cl)c(C)c1
ZINC000020393023,CN(c1ccccc1)c1ccccc1N
ZINC000001693310,Clc1cccc2ccccc12
ZINC000042784232,C1CCC(CC[C@@H]2CCCNC2)CC1
ZINC000032218639,CC(C)C(=O)CSc1ccccc1
ZINC000001259337,N#Cc1cccc(-c2ccc(F)cc2)c1
ZINC000000085660,Cc1ccc2cccc(Cl)c2n1
ZINC000002455703,Fc1ccc2nc(Cl)sc2c1
ZINC000001693270,CCCCCCCCCC=O
ZINC000059172806,CC(=O)[C@H](C)c1ccc(Cl)cc1
ZINC000095620552,CCCCc1scnc1CC
ZINC000032182883,CSSCCC(C)C
ZINC000015204730,CCSS[C@H](C)SCC
ZINC000001555228,CCCCCC[C@H]1CCCCN1
ZINC000014438721,CC/C=C\CCOC(=O)CCCCC
ZINC000019414224,CCC(CC)[C@H](N)c1ccccc1
ZINC000019804102,CC[C@H](C)[C@H](N)c1ccc(Cl)cc1
ZINC000070776742,O[C@H]1CCCC[C@@H](c2ccccc2)C1
ZINC000000001130,Cc1cc(O)c(C(C)C)cc1Cl
ZINC000075772157,CC(C)CC1(C#N)CCCC1
ZINC000071791740,C[C@@H]1CC[C@@H]2C[C@H]1SC2(C)C
ZINC000001666852,Cc1cccc2ccccc12
ZINC000002384588,CCCCCC(=O)OCC=C(C)C
ZINC000001555370,Sc1cccc2c(S)cccc12
ZINC000001841164,CC(=O)O[C@@H]1C[C@@H](C)CC[C@@H]1C(C)C
ZINC000060054127,CC(C)C[C@@H](C)CBr
ZINC000001520202,Cc1cccc(-c2cscn2)c1
ZINC000002529874,Fc1ccc(C(F)(F)F)c(Cl)c1
ZINC000034069508,O=C(CC1CC1)c1ccc(Cl)cc1
ZINC000032009091,O=C1CC[C@H](c2cccc(Cl)c2)C1
ZINC000100046337,C[C@@H]1CC[C@H]2C[C@H]1C2(C)C
ZINC000134113121,O=CC1=C(Cl)CCCCCC1
ZINC000019257080,CC(C)c1ccc2c(c1)CCCN2
ZINC000036448233,CC1=CCC[C@@]2(C)CC(=O)CC[C@H]12
ZINC000001608921,C=COC[C@H](CC)CCCC
ZINC000002166621,CCC/C=C/c1ccccc1
ZINC000035278624,Cc1cc(SC(C)(C)C)ccc1N
ZINC000000156707,CSc1nc2ccccc2s1
ZINC000169743525,CCCC[Si](Cl)(Cl)Cl
ZINC000002384753,ClCCCCc1ccccc1
ZINC000002034652,C[C@@H](Br)c1ccccc1
ZINC000002035847,CCCC[C@](CC)(CO)CCC
ZINC000001258852,N#Cc1ccccc1-c1cccc(F)c1
ZINC000013840560,Cc1ccccc1-c1ccc(O)cc1
ZINC000017432379,c1ccc2c(c1)ccc1ncccc12
ZINC000238396260,C[C@@H]1CCCC[C@]1(C)N=[N+]=[N-]
ZINC000002388314,CC(C)(C)C(=O)c1ccc(F)cc1
ZINC000037492264,CC(=O)c1ccc(SC(C)C)cc1
ZINC000000408140,N#CCc1cc(Cl)ccc1Cl
ZINC000000967256,c1ccc2c3c([nH]c2c1)CCCC3
ZINC000000164711,Cc1ccc(N=C=S)c(C)c1
ZINC000002168884,CCCC[C@@H](O)C1CCCCC1
ZINC000008220824,C[C@@H](O[P@@](C)(=O)F)C(C)(C)C
ZINC000036960422,N[C@@H](c1ccc(Cl)cc1)C1CCC1
ZINC000019261346,C[C@@H](NC1CC1)c1ccccc1Cl
ZINC000091305683,[N-]=[N+]=Nc1ccccc1CCl
ZINC000054009822,C[C@@H](Cl)c1ccc(F)c(F)c1
ZINC000001081482,Cc1csc2ccccc12
ZINC000002384138,FC(F)(F)c1ccc2[nH]ccc2c1
ZINC000002522864,CCCCCC1CCC(=O)CC1
ZINC000100076138,C1=CC2=Nc3ccccc3S[C@@H]2C=C1
ZINC000001845708,CC(C)Nc1ccc(Cl)cc1
ZINC000085947594,CC(C)[C@@H]1CC[C@H](C)[C@H]1C
ZINC000100779591,CC1=CC[C@H](C)[C@H](C)[C@@]12C=C[C@@H](C)O2
ZINC000001532247,C=C1C=C[C@H](C(C)C)CC1
ZINC000070776749,O[C@@H]1CCCC[C@@H](c2ccccc2)C1
ZINC000001575605,Cc1cc(C)cc(C(C)C)c1
ZINC000039198721,Clc1ccc2cc[nH]c2c1Cl
ZINC000095347652,c1ccc2ncc(C3CC3)cc2c1
ZINC000114632909,CCCCC[C@H](C)CCCCO
ZINC000014438715,CC/C=C\CCOC(=O)CCCC
ZINC000001850492,CCCCCCCC/C=C/CO
ZINC000000162647,CC(C)(C#N)Oc1ccc(Cl)cc1
ZINC000034490448,Brc1cccc2occc12
ZINC000039117347,FC(F)c1cnc(Cl)c(Cl)c1
ZINC000011802429,COc1ccc(N=C=S)cc1Cl
ZINC000002040809,FC(F)CNc1cccc(Cl)c1
ZINC000000169505,ClCc1cc(-c2ccccc2)no1
ZINC000000002215,Oc1cc(Cl)c(Cl)cc1Cl
ZINC000001608542,CCCCCCCC(=O)OCCC
ZINC000001727313,CC(C)(C)[C@H]1CC=CCC1
ZINC000019615795,FC(F)(F)c1ccc2cccnc2c1
ZINC000034329748,[N-]=[N+]=NCc1cccc(Cl)c1
ZINC000100776194,CC(C)=CCC[C@@H](C)[C@H]1OC[C@@H](C)O1
ZINC000038600556,CCc1cccc2cc(C(C)=O)oc12
ZINC000054711048,BrCC1CCCCCC1
ZINC000001672956,CCC(C)(C)c1ccccc1
ZINC000014438725,C/C=C/CCC(=O)OCC/C=C\CC
ZINC000001420772,Cc1ccc(SCCl)cc1
ZINC000033506407,CCCCCC[C@H](CO)CCC
ZINC000100016851,FC(F)=C[C@H]1C[C@H]2CC[C@H]1C2
ZINC000001531090,C/C=C/C#CC#C/C=C/C=C/CC
ZINC000001685150,C=C(C)c1ccccc1C
ZINC000002455696,Cc1ccc2nc(Cl)sc2c1
ZINC000002518348,CC(C)(C)NSc1ccccc1
ZINC000002539611,C[C@@H]1CC[C@H]2C[C@@H]1C2(C)C
ZINC000062719683,C[C@H]1CC(=O)C[C@H](c2ccccc2)C1
ZINC000083822171,C[C@@H]1CCCC[C@@H]1CBr
ZINC000014591089,CCCCC/C=C\[C@H](C)CC(=O)O
ZINC000004800326,O[C@H]1CCCCC[C@H]1c1ccccc1
ZINC000002525695,O=Cc1cccc(-c2ccsc2)c1
ZINC000196203992,CC(=O)c1cccc2c(C)cccc12
ZINC000000332747,O=Cc1sc2ccccc2c1Cl
ZINC000000159935,N#C/C=C(\Cl)c1ccc(Cl)cc1
ZINC000000404354,Cc1cc(Cl)ccc1Cl
ZINC000014629720,Cc1ccc(N)c(Oc2ccccc2)c1
ZINC000169743105,CC[Si](Cl)(CC)CC
ZINC000196511113,Cl/C=C(\Cl)Oc1ccccc1
ZINC000002526970,c1cc2ccc(-c3ccoc3)cc2[nH]1
ZINC000032627206,Cc1ccc(-c2nccs2)cc1
ZINC000001841247,Oc1ccccc1Oc1ccccc1
ZINC000001586375,Cc1ccc(C)c(Br)c1
ZINC000004467398,CC/C=C\CC1=C(C)CCC1=O
ZINC000039261945,CC(C)c1cc(Cl)ccc1N
ZINC000085529927,CC(C)=C1C=C[C@@H](C)CC1
ZINC000070769893,CCCC[C@@H](CC)CCCCO
ZINC000000152297,O=C=Nc1ccccc1-c1ccccc1
ZINC000006118044,ClCc1cc2ccccc2o1
ZINC000001600075,CC(C)Oc1ccc(OC(C)C)cc1
ZINC000005781270,Cc1ccc(C)c2occc12
ZINC000002037782,CC(C)=CCc1ccccc1
ZINC000002564316,Cc1cc(Cl)c2ccc(F)cc2n1
ZINC000041048949,Cc1ccc(-c2ccccc2N)s1
ZINC000001467997,CC(C)Sc1nc2ccccc2[nH]1
ZINC000000407048,Cc1cccc(Cl)c1Cl
ZINC000036954563,CCCNc1cc(Cl)ccc1C#N
ZINC000060327437,CC(=O)c1cccc(CC(C)C)c1
ZINC000000394858,C[C@H](O)c1ccc(Cl)cc1Cl
ZINC000000409234,COc1cccc(Nc2ccccc2)c1
ZINC000001519659,Cc1ccc(C)c(-n2cccc2)c1
ZINC000002534773,CC[C@@H](C)S[C@H](C)CC
ZINC000002022419,Nc1ccc(-c2ccc(F)cc2)cc1
ZINC000144635555,CC[C@H](C)CC1CCC(C(=O)O)CC1
ZINC000001496993,CC[N+](CC)(CC)Cc1ccccc1
ZINC000001689804,C1=Cc2cccc3cccc1c23
ZINC000071790056,C=Cc1cccc(C(F)(F)F)c1F
ZINC000000967513,C=C(C)[C@H]1CC=C(C)CC1
ZINC000043502273,CCCC[C@H](CC)CCC=O
ZINC000014587709,CC1=CCCC(C)(C)[C@@H]1/C=C/[C@H](C)O
ZINC000001043248,Cc1ccc2cc(F)ccc2c1
ZINC000064624097,CC(C)[C@]12CC[C@@H](C)[C@H]1C2
ZINC000019795733,Clc1cccc2c1CCCCN2
ZINC000005739582,Cc1ccc(-c2ccc(CN)cc2)cc1
ZINC000005426890,C=C[C@@]1(C)CCC(=O)C[C@H]1C(=C)C
ZINC000014593593,C=CCSS[C@H](C)SC
ZINC000001531140,CC/C=C/CC1=C(C)CCC1=O
ZINC000001545437,CCCCCCCCCCCN
ZINC000052507724,OCc1cc2cc(Cl)ccc2s1
ZINC000013684559,C(=C\c1cccnc1)\c1ccccc1
ZINC000001431205,Cc1ccc(-c2ccccc2N)cc1
ZINC000001000250,c1ccc(CCc2ccccc2)cc1
ZINC000059499414,CCC(F)(F)c1ccccc1
ZINC000057988961,Cc1cccc2c1CCC[C@H]2C
ZINC000002039807,CC(C)[C@@H](C)C(C)(C)C
ZINC000064633689,C=C1CCC(C(C)C)CC1
ZINC000095348030,CCOC(=O)[C@H](C)CC1CCCCC1
ZINC000003900831,Nc1ccc2c(c1)oc1ccccc12
ZINC000015252892,C=C[C@@]1(C)CCC(=O)C[C@@H]1C(=C)C
ZINC000001520035,Cc1ccc(C)c(-c2cscn2)c1
ZINC000001690311,CCC(CC)C[C@@H]1CCCC[C@@H]1O
ZINC000034490449,Brc1ccc2ccoc2c1
ZINC000016945868,Oc1cccc(-c2cccs2)c1
ZINC000008701104,Nc1ccc(NC2CCCCC2)cc1
ZINC000088258622,C[C@@H](Br)C1CCCCC1
ZINC000002034704,Cc1cccc2cccc(C)c12
ZINC000002040923,C1=Cc2cccc3cccc(c23)C1
ZINC000071253281,O=C1c2ccsc2-c2sccc21
ZINC000000164929,Fc1ccc(Cl)cc1N=C=S
ZINC000014589814,C/C=C\c1ccc(OC)c(OCC)c1
ZINC000019921276,CCCNc1ccc(Cl)cc1
ZINC000032299821,Clc1[nH]c2ccccc2c1Cl
ZINC000000155644,Cc1cc2cc(Cl)ccc2[nH]1
ZINC000000108530,O=C(c1cccs1)c1cccs1
ZINC000002512219,Fc1ccc(Cl)c(F)c1Cl
ZINC000001615324,CCCC[C@@H](C)CC
ZINC000034618731,c1ccc(C2CCC3(CC2)CO3)cc1
ZINC000062797333,CCC[C@H](O)c1cc2ccccc2o1
ZINC000067800050,Cc1ccc(F)c(C(F)(F)F)c1
ZINC000002582864,O=C(Cl)c1csc2ccccc12
ZINC000001075997,C[C@H]1CC(C)(C)Nc2c(O)cccc21
ZINC000086050410,CCCCCC/C=C(/C)CCO
ZINC000034741996,C=C(C)CNc1ccc(Cl)cc1
ZINC000100238079,CC(C)/N=C(\Cl)c1ccccc1
ZINC000041198730,Cc1cccc([C@H](C#N)C(C)C)c1
ZINC000002392193,CCCCC(CCO)CCCC
ZINC000001555540,CCCCC(CC)(CC)C(=O)O
ZINC000071654860,Brc1cccc2c1CC=C2
ZINC000095618131,CCCCCC/C=C\C(C)=O
ZINC000032009095,O=C1CC[C@H](c2ccc(Cl)cc2)C1
ZINC000001586757,CC[C@@H](C)c1ccccc1
ZINC000000165951,NCc1csc2ccc(Cl)cc12
ZINC000072099245,CC/C(C)=C/[C@@H](C)CC
ZINC000000158687,O=Cc1ccc(-c2ccccc2)s1
ZINC000060262618,CCCC(C)CCC
ZINC000002169597,CCCCCC[C@H]1CCCC1=O
ZINC000001634132,Cc1cccnc1-c1ccccc1
ZINC000002566254,Cc1cccc(C(C)C)c1N=C=O
ZINC000039208696,c1ccc2c(c1)C[C@H]1CCCC[C@H]1N2
ZINC000150329527,C=Cc1ccc2occc2c1
ZINC000002597064,C[C@H](N=C=O)c1cccc2ccccc12
ZINC000020231085,CCCCc1cc(O)ccc1C
ZINC000038325160,C[C@H](NCc1ccccc1)C(C)(C)C
ZINC000004569419,C[C@]1(c2ccccc2)CCCCC1=O
ZINC000037466849,Cc1ccccc1[C@@H](N)CC(C)C
ZINC000002560604,CCCCCCC/C=C/C(=O)OCC
ZINC000075934339,CC(C)(C#N)c1ccc(Cl)cc1F
ZINC000004352546,CCCCP(=O)(OCC)OCC
ZINC000082016221,NCC1(C2CCCCC2)CCCCC1
ZINC000165907252,COc1ccc(C)cc1[C@@H](C)N=[N+]=[N-]
ZINC000001704010,CC(C)[C@H](C)c1ccccc1
ZINC000006551103,Cc1ccc(CNC2CCCC2)cc1
ZINC000031430125,[N-]=[N+]=Nc1cccc2ncccc12
ZINC000001690019,CCc1ccc(Br)cc1
ZINC000001698048,N#CC1(c2ccccc2)CCCCC1
ZINC000011631157,O=C(Cl)CCCCc1ccccc1
ZINC000001043824,O[C@@H](c1ccccc1)C1CCCCC1
ZINC000002516060,C[C@@H](N)c1cccc(Cl)c1Cl
ZINC000000052622,Nc1cccc(Nc2ccccc2)c1
ZINC000002165940,C=C[C@H](C)CC(C)(C)C
ZINC000008337997,CCc1ccc(CN[C@H](C)CC)cc1
ZINC000032223290,O=C1CCC[C@H](c2ccccc2)CC1
ZINC000059588116,C=CC(=C)CCCC(=C)C
ZINC000001679560,CC(C)C[C@H](C)N[C@@H](C)CC(C)C
ZINC000014724756,C[C@@H]1C(=O)C=C2C(C)(C)CC=C[C@]21C
ZINC000001689598,Cc1cccc2c(C)cccc12
ZINC000039054940,CCC[C@H](F)C(=O)c1ccccc1
ZINC000002512476,CCCCc1ccsc1
ZINC000002037147,CC[C@@H](C)CCCCCCC(=O)O
ZINC000002040187,CC[C@@H](C)[C@H](C)C(C)C
ZINC000015204795,CCSS[C@H](C)SC
ZINC000002539590,ClC(Cl)=CC(Cl)Cl
ZINC000019987271,CC(C)COc1cccc(CCl)c1
ZINC000033506406,CCCCCC[C@@H](CO)CCC
ZINC000004769706,ClCc1csc(-c2ccco2)n1
ZINC000083409141,CC(C)=CCC[C@H](C)[C@H]1OC[C@@H](C)O1
ZINC000004829970,CO[C@@H]1C[C@H](C)CC[C@@H]1C(C)C
ZINC000002245290,C=CCc1ccc(Cl)cc1
ZINC000059209922,CCCCCCCCS
ZINC000002509920,O=Cc1cc(-c2ccccc2)cs1
ZINC000077285836,C/C=C/c1ccccc1Cl
ZINC000002164190,CCCCCCC[C@@H](O)CC
ZINC000032625181,Cc1c([C@H](C)N)sc2ccccc12
ZINC000001850547,CCC/C=C/C(=O)OCCCCCC
ZINC000001996016,CC(C)C(=O)c1ccc(Cl)cc1
ZINC000020271027,Cc1cc2cc(F)ccc2nc1Cl
ZINC000011802434,CC(C)Oc1ccc(N=C=S)cc1
ZINC000031290833,CCCCC/C=C\C[C@@H]1CCC(=O)O1
ZINC000039416682,C[C@H](CCCl)OCc1ccccc1
ZINC000002040186,CC[C@H](C)[C@@H](C)C(C)C
ZINC000014489309,Cc1cc(O)c2[nH]c3ccccc3c2c1
ZINC000015204794,CCSS[C@@H](C)SC
ZINC000026515853,C[C@H](S)c1ccc(Cl)cc1
ZINC000019772597,Fc1ccccc1NCc1ccco1
ZINC000014690796,C=C[C@@H](C=C(C)C)C(C)(C)OC(C)=O
ZINC000070651676,CC(C)(C)CCCCl
ZINC000000402822,Oc1ccc(Cl)c2ccccc12
ZINC000001596519,CCCC(=O)c1ccc(C)s1
ZINC000021514589,C[C@H](Nc1ccccn1)c1ccccc1
ZINC000100005778,C[C@H]1CC[C@@H]2C[C@@H]1C2(C)C
ZINC000005226121,O=Nc1c(Cl)cccc1Cl
ZINC000065337548,Cc1nc(Cl)c(Cl)cc1Cl
ZINC000082530298,C[C@@H](N)c1cc(Cl)cc(Cl)c1
ZINC000001640891,COc1ccc(Cc2ccccc2)cc1
ZINC000019964721,COc1ccc(NCCC(C)C)cc1
ZINC000082162700,CCc1cc2c(Cl)nccc2o1
ZINC000052972818,CCCCCC[C@H](CC)CNC
ZINC000100746181,[C-]#[N+][C@H]1C[C@H]2CC[C@@]1(C)C2(C)C
ZINC000001600127,Oc1ccc(C2CCCC2)cc1
ZINC000095618243,CCCCCCC[C@@H]1OC[C@@H](C)O1
ZINC000001850430,CCCCC[C@H](C)CCC(=O)O
ZINC000019879256,c1ccc(NCc2ccsc2)cc1
ZINC000043220557,ClCc1cc(Cl)cnc1Cl
ZINC000083141885,Fc1ccc(F)c(/C=C/CCl)c1
ZINC000201962878,CO/C=C1/CCCc2ccccc21
ZINC000002565720,Fc1ccc(Cc2ccccc2)cc1
ZINC000095620569,CCCCCc1ncc(C)s1
ZINC000001677372,ClCCSc1ccccc1
ZINC000001718836,BrC/C=C/c1ccccc1
ZINC000095920624,C=Nc1ccc2ccccc2c1
ZINC000095835796,COc1cc(C)cc2ccsc12
ZINC000199199860,Cn1ccc2cc(C(F)(F)F)ccc21
ZINC000006205883,CCO/C=C/c1ccccc1Cl
ZINC000002578904,CC(C)CCCCCCCC(=O)O
ZINC000104829623,CC1=C[C@@H]2[C@H]3C[C@@H](C=C3C)[C@H]2C1
ZINC000014985845,Cc1c(Cl)ccc2cc[nH]c12
ZINC000245246073,CC(C)[C@@H]1CC[C@@H]2CC(=O)CC[C@H]2C1
ZINC000014690794,C=C[C@H](C=C(C)C)C(C)(C)OC(C)=O
ZINC000003732367,c1ccc2cc([C@H]3CCCN3)ccc2c1
ZINC000000161963,ClCc1cc(Cl)nc(Cl)c1
ZINC000002168504,CCCCCCCCN=C=S
ZINC000008220821,C[C@@H](O[P@](C)(=O)F)C(C)(C)C
ZINC000095620578,C=CC[C@@H](C)C(=O)OCCCCCC
ZINC000022003786,O=Cc1ccc2c(c1)[nH]c1ccccc12
ZINC000002172307,CC(=O)c1cc2ccccc2s1
ZINC000014628772,Sc1ccc2cc(S)ccc2c1
ZINC000001259260,N#Cc1ccccc1-c1ccc(F)cc1
ZINC000033610759,CC(C)[C@H]1CC[C@H](C)CC1=S
ZINC000013607072,Cc1ccsc1-c1ccc(F)nc1
ZINC000006069162,Cc1nccc2c1[nH]c1ccccc12
ZINC000002031157,C#CCCCCCCCC
ZINC000021986522,CCc1ccc2cc(O)ccc2c1
ZINC000002571874,Cc1ccc(C(F)(F)F)cc1C
ZINC000039208693,c1ccc2c(c1)C[C@@H]1CCCC[C@@H]1N2
ZINC000004334553,Fc1ccc(SC(F)(F)F)cc1
ZINC000009245960,N[C@H](c1ccc(F)cc1)C1CCCC1
ZINC000001639669,Cc1ncc(-c2c[nH]c3ccccc23)o1
ZINC000001530331,C=CC(=C)CCC=C(C)C
ZINC000008214691,ClC(Cl)=C(Cl)Cl
ZINC000014593594,C=CCSS[C@@H](C)SC
ZINC000065337260,Fc1cccc(-c2ccccc2)c1
ZINC000047207604,Oc1cc(F)cc(-c2ccccc2)c1
ZINC000042416415,CC(C)CSCCCN=[N+]=[N-]
ZINC000011757533,CN[C@H](CCC(C)C)c1ccccc1
ZINC000000968226,C=C(C)[C@@H]1CC=C(C)CC1
ZINC000066329432,Cc1cccc(C(F)(F)F)c1C
ZINC000082587731,CC(C)(C)c1ccc2[nH]ccc2c1
ZINC000001684247,Cc1ccc2c(C)cccc2c1
ZINC000003734920,Cc1ccc([C@H]2CCCCCN2)cc1
ZINC000019421553,CC(C)(C)C[C@@H](N)c1ccc(F)cc1
ZINC000002023235,CCCCCCCCCC#CCO
ZINC000002514221,Cc1cccc(C(=O)C(C)(C)C)c1
ZINC000002392208,CCC(C)(C)CCCl
ZINC000095620495,CCCCC[C@H](S)SC
ZINC000036455861,Cc1cc2cccc(Cl)c2[nH]1
ZINC000019726142,CC(C)[C@H](CN)c1ccc(Cl)cc1
ZINC000032163571,CCCCc1nc(CC)c(CC)o1
ZINC000002038467,CCC1CCC(C)CC1
ZINC000001850858,CCCCCCCOC(=O)C(C)C
ZINC000079106004,SCc1cc(Cl)ccc1Cl
ZINC000002031422,C=C(C)C(=O)OC[C@H](CC)CCCC
ZINC000014438522,CCCCCC(=O)SCCC
ZINC000000164742,Cc1ccc(Cl)cc1N=C=S
ZINC000002169733,N#Cc1ccccc1-c1ccccc1
ZINC000169991467,C[Si](C)(C)C(Cl)(Cl)Cl
ZINC000001682315,C=Cc1c(C)cc(C)cc1C
ZINC000002528222,CC(C)CCC(C)(C)Cl
ZINC000000108094,c1csc(-c2cccs2)c1
ZINC000002578876,CCCCCC[C@](C)(CC)C(=O)O
ZINC000004207295,CC(C)c1ccc(CNC2CC2)cc1
ZINC000019905519,CCNc1cccc(Cl)c1C
ZINC000019879648,CCC[C@H](C)Nc1ccccc1
ZINC000032151790,CC(C)(C)c1ccc(Cl)cc1N
ZINC000003732361,C1CCC(CC[C@H]2CCCN2)CC1
ZINC000038973396,CCC[C@@H]1CCc2ccccc2N1
